,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,filtered_genre
2770,Black Rob,0.0900833333333333,0.7530000000000001,250506.66666666663,0.7329166666666668,1.075e-06,0.2330166666666667,-6.276583333333334,0.2436833333333333,92.69283333333334,0.6204166666666667,43.75,7,1,12,"['hardcore hip hop', 'harlem hip hop', 'hip pop', 'southern hip hop']",Hip-hop
2772,Black Sabbath,0.1371773315454545,0.3474272727272726,319529.9545454545,0.6257081818181818,0.1527597635454545,0.1958390909090908,-11.72609090909091,0.0517127272727272,128.24121818181823,0.4143072727272728,35.67272727272727,9,1,220,"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal']",Metal
2774,Black Sheep,0.2941,0.8155,226966.66666666663,0.6191666666666668,3.413333333333335e-06,0.1579,-13.536166666666665,0.3261666666666666,98.87816666666669,0.8251666666666667,41.333333333333336,11,0,12,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap', 'turntablism']",Hip-hop
2776,Black Star,0.1863619047619048,0.734809523809524,217213.9047619048,0.6680000000000001,0.0062176599999999,0.2462619047619048,-6.500047619047619,0.3779523809523809,113.99852380952382,0.6823809523809522,45.23809523809525,1,1,21,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",Hip-hop
2777,Black Stone Cherry,0.0176691666666666,0.4593333333333333,210891.16666666663,0.8276666666666667,0.0004131316666666,0.2315500000000001,-3.9468333333333327,0.0516333333333333,121.20683333333334,0.465,53.83333333333334,11,1,12,"['alternative metal', 'modern hard rock', 'nu metal', 'post-grunge', 'rock']",Metal
2779,Black Thought,0.1393571428571428,0.6407142857142858,263584.8571428572,0.8211428571428573,0.0001739999999999,0.2337857142857143,-5.043285714285715,0.2595285714285714,141.59657142857142,0.5614285714285715,48.57142857142857,4,1,7,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'southern hip hop']",Hip-hop
2782,Black Veil Brides,0.00020617,0.4003333333333334,236964.33333333328,0.9661666666666666,0.0201206666666666,0.1575,-4.1705,0.0902166666666666,169.9865,0.3670000000000001,56.16666666666666,8,1,12,"['alternative metal', 'screamo']",Metal
2783,Black Violin,0.506,0.3379999999999999,209667.0,0.58,7.759999999999999e-05,0.147,-8.703,0.0573,157.80100000000004,0.262,54.0,2,0,2,"['bow pop', 'pop violin']",Pop
2784,BlackHawk,0.1803142857142857,0.7067142857142857,216590.57142857145,0.532,8.758571428571427e-06,0.1273857142857143,-9.435857142857143,0.0289142857142857,110.53414285714288,0.6287142857142858,44.57142857142857,4,1,14,"['country', 'country road', 'country rock']",Country
2786,Blackalicious,0.1173773333333333,0.7657333333333335,249158.26666666663,0.6268666666666668,0.02284272,0.2506933333333333,-8.762400000000001,0.2597333333333333,106.01960000000004,0.6636666666666666,46.13333333333333,1,0,15,"['alternative hip hop', 'hip hop', 'turntablism']",Hip-hop
2787,Blackberry Smoke,0.1717422222222222,0.4545555555555557,255239.0,0.7505555555555555,0.0031898977777777,0.2601111111111111,-4.937111111111111,0.0371555555555555,144.53233333333338,0.4636666666666666,51.11111111111112,7,1,9,"['country rock', 'modern southern rock', 'rock', 'southern rock']",Country
2789,Blackfoot,0.2058115,0.49915,227198.15,0.73445,0.0022227374999999,0.30466,-10.502249999999998,0.0795549999999999,124.87784999999997,0.6998999999999997,31.5,4,1,40,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'native american', 'rock', 'southern rock']",Country
2791,Blackmore's Night,0.3535,0.5517499999999999,282803.25,0.5947500000000001,0.01546705,0.107025,-6.47625,0.0287,108.5805,0.5425,46.25,7,0,8,"['celtic', 'medieval folk', 'neoclassical darkwave']",Classical
2794,Blackstreet,0.2165572413793103,0.754586206896552,275189.2068965517,0.5744827586206898,8.153724137931034e-05,0.1638896551724138,-5.327206896551724,0.1189103448275862,95.18675862068966,0.5599655172413793,46.68965517241379,0,0,29,"['boy band', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'rap', 'urban contemporary']",EDM
2795,Blackway,0.0036299999999999,0.701,222307.0,0.755,0.000795,0.121,-5.82,0.0417,95.036,0.1159999999999999,71.0,2,1,1,['nyc rap'],Rap
2796,Blaggards,0.010783,0.4985000000000001,184500.0,0.8215,0.0014349999999999,0.157,-8.465499999999999,0.0607,136.1185,0.8455,47.5,7,1,4,"['celtic punk', 'celtic rock']",Rock
2797,Blahzay Blahzay,0.4029999999999999,0.723,225267.0,0.7390000000000001,0.0,0.365,-7.943,0.401,177.886,0.805,46.0,0,1,2,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'turntablism']",Hip-hop
2798,Blai$y,0.645,0.703,106696.0,0.34,0.0071,0.106,-14.309,0.209,107.943,0.0992,63.0,7,1,1,['emo rap'],Rap
2799,Blaine Larsen,0.446,0.594,248533.0,0.506,0.0,0.0616,-5.487,0.0267,135.809,0.268,45.0,5,1,2,"['country', 'country road', 'modern country rock']",Country
2801,Blake Aaron,0.439,0.72,250707.0,0.753,0.0862,0.1119999999999999,-8.765,0.0308,99.982,0.653,45.0,8,1,1,['smooth jazz'],Jazz
2803,Blake Mills,0.7865,0.616,262415.5,0.6004999999999999,0.09875,0.1265,-8.1435,0.04775,118.1645,0.6545000000000001,44.0,7,1,4,"['alternative country', 'art pop', 'chamber pop', 'freak folk', 'indie folk', 'indie rock', 'modern folk rock', 'stomp and holler']",Country
2805,Blake Rose,0.1275,0.457,220042.5,0.616,0.0,0.1115,-6.4875000000000025,0.04675,116.8815,0.3210000000000001,65.5,11,1,4,['australian electropop'],Pop
2806,Blake Shelton,0.1568053333333333,0.5591777777777782,218003.74444444448,0.7108888888888889,0.0004508911111111,0.1931500000000001,-5.748222222222222,0.0375288888888888,125.22936666666666,0.5418666666666669,55.26666666666666,7,1,90,"['contemporary country', 'country', 'country road', 'oklahoma country']",Country
2808,Blanche Thebom,0.955875,0.3375,256278.375,0.238125,0.04033575,0.30525,-14.90825,0.06345,97.863875,0.2709625,0.875,0,1,8,['classical mezzo-soprano'],Classical
2809,Blancmange,0.2244,0.7014285714285713,252827.0,0.8392857142857143,0.0614162857142857,0.2434285714285715,-9.448714285714283,0.0579,116.974,0.7615714285714287,41.142857142857146,2,1,7,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",EDM
2810,Blanco Brown,0.08695,0.6365,197237.0,0.7535000000000001,0.0,0.2955,-5.7375,0.08295,139.1125,0.8125,76.5,9,1,4,['country rap'],Country
2811,Blanco White,0.662,0.5720000000000001,247373.0,0.409,0.296,0.125,-11.384,0.0377,129.983,0.351,65.0,3,1,2,"['british singer-songwriter', 'indie anthem-folk', 'indie folk']",Indie
2817,Blaque,0.0349398333333333,0.7271666666666666,256631.0,0.5870000000000001,1.06e-06,0.1116666666666666,-6.790666666666668,0.1302833333333333,109.29866666666668,0.5633333333333334,45.5,11,1,6,"['girl group', 'hip pop', 'r&b', 'urban contemporary']",Pop
2820,Blaze Foley,0.9,0.532,203763.25,0.2195,0.0116644675,0.1205,-15.308,0.040125,109.04225,0.42725,46.0,11,1,8,"['alternative country', 'cosmic american', 'country rock', 'folk', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'traditional folk']",Country
2821,Bleachers,0.1425738571428571,0.5675714285714285,195859.1428571429,0.7490000000000001,0.0113938657142857,0.2187142857142856,-7.654571428571431,0.0745285714285714,144.23857142857142,0.4064285714285714,59.42857142857143,9,1,14,"['indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock']",Indie
2822,Bleeding Through,0.000399,0.294,297173.0,0.913,0.000261,0.105,-6.7570000000000014,0.173,115.109,0.2289999999999999,39.0,11,0,2,"['deathcore', 'melodic metalcore', 'metalcore', 'nu metal']",Metal
2823,Blessid Union Of Souls,0.1976181818181819,0.5513636363636363,246186.63636363635,0.7010909090909092,4.3109090909090885e-06,0.1195818181818181,-6.559,0.0349818181818181,123.01509090909092,0.4970909090909091,41.27272727272727,7,1,11,"['cowpunk', 'neo mellow', 'pop rock', 'post-grunge']",Pop
2824,Blest,0.5011666666666666,0.4795,263406.33333333326,0.4745,0.0001631999999999,0.133,-7.3685,0.0284333333333333,130.131,0.1991666666666667,50.33333333333334,5,1,6,"['latin christian', 'latin worship', 'rock cristiano']",Rock
2825,Bleu Edmondson,0.109515,0.5725,276889.0,0.7090000000000001,0.005232,0.1865,-7.2165,0.03365,139.55550000000002,0.5554999999999999,50.5,4,1,4,"['red dirt', 'texas country']",Country
2826,Blind Blake,0.8496666666666668,0.7273333333333333,144866.66666666663,0.763,1.2966666666666666e-06,0.3346666666666667,-1.596666666666667,0.0671666666666666,105.82033333333332,0.8703333333333333,0.6666666666666666,5,1,6,"['acoustic blues', 'bahamian folk', 'blues', 'calypso', 'country blues', 'piedmont blues', 'ragtime', 'traditional blues']",Country
2827,Blind Boy Fuller,0.988,0.664,187677.0,0.263,0.0337,0.152,-12.7695,0.05815,147.74450000000004,0.5635,21.0,7,1,4,"['acoustic blues', 'blues', 'country blues', 'piedmont blues', 'traditional blues', 'traditional folk']",Country
2828,Blind Faith,0.3154166666666667,0.418,420253.33333333326,0.5306666666666666,0.1991516666666666,0.211,-13.574999999999998,0.0417166666666666,125.87766666666668,0.6366666666666667,39.16666666666666,9,1,12,"['art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'psychedelic rock', 'rock', 'roots rock', 'supergroup', 'symphonic rock']",Country
2829,Blind Lemon Jefferson,0.976,0.475,183066.0,0.157,0.0348,0.0776,-19.063,0.0567,169.22400000000005,0.519,42.0,10,1,2,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'gospel blues', 'texas blues', 'traditional blues', 'traditional folk']",Country
2830,Blind Melon,0.3265258064516129,0.4208387096774194,231952.7096774193,0.6493225806451612,0.0125147948387096,0.1764064516129032,-7.532064516129028,0.0377258064516129,112.3524516129032,0.5536774193548386,41.61290322580645,7,1,62,"['alternative metal', 'alternative rock', 'blues rock', 'grunge', 'pop rock', 'post-grunge', 'rock']",Pop
2831,Blind Pilot,0.6101428571428572,0.5861428571428572,252441.7142857143,0.433,0.0233349999999999,0.0969857142857143,-11.136285714285718,0.0340428571428571,112.31442857142858,0.4652857142857144,49.28571428571429,1,1,14,"['indie folk', 'indie pop', 'new americana', 'portland indie', 'stomp and holler']",Indie
2832,Blind Willie Johnson,0.9742352941176472,0.5872941176470589,188136.29411764705,0.2223294117647059,0.0187726523529411,0.2023764705882353,-14.867117647058825,0.0739294117647059,136.27464705882352,0.5427058823529411,22.0,9,1,34,"['acoustic blues', 'blues', 'country blues', 'gospel blues', 'texas blues', 'traditional blues', 'traditional folk']",Country
2833,Blind Willie McTell,0.9912999999999998,0.5870000000000001,165943.9,0.3681,0.02340315,0.2049,-8.588799999999999,0.10457,97.0348,0.6659999999999998,3.1,2,1,20,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'piedmont blues', 'traditional blues', 'traditional folk']",Country
2834,Blindside,0.4914085,0.477,264640.0,0.7215,0.3085,0.246,-8.417,0.0457999999999999,122.54500000000002,0.402,43.0,6,1,4,"['christian alternative rock', 'christian hardcore', 'christian metal', 'christian punk', 'christian rock', 'dreamo', 'swedish alternative rock']",Metal
2837,Blitz,3.0070000000000005e-05,0.3793333333333333,148600.33333333337,0.8199999999999998,0.8346666666666668,0.1983,-10.971333333333336,0.0588333333333333,101.48866666666667,0.6486666666666667,29.66666666666667,4,1,6,"['deep new americana', 'indie folk', 'modern folk rock', 'new americana', 'portland indie', 'roots rock', 'stomp and holler']",Indie
2838,Blitzen Trapper,0.5555,0.6040000000000001,227813.5,0.5870000000000001,0.00346,0.11255,-9.528,0.0477,86.08149999999998,0.5805,54.0,11,1,4,"['deep new americana', 'indie folk', 'modern folk rock', 'new americana', 'portland indie', 'roots rock', 'stomp and holler']",Indie
2839,Bloc Party,0.00112,0.4494285714285714,228876.1428571429,0.9127142857142856,0.1157767142857143,0.1521285714285714,-5.265285714285713,0.1243428571428571,147.03385714285716,0.4108571428571429,48.0,6,0,14,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']",EDM
2840,BlocBoy JB,0.0568342857142857,0.8871428571428571,164328.7142857143,0.5798571428571428,0.0001783714285714,0.2401428571428572,-6.836428571428571,0.2680000000000001,110.98771428571428,0.451,64.42857142857143,7,1,7,"['rap', 'southern hip hop', 'trap', 'vapor trap']",Hip-hop
2841,Block B,0.0453,0.648,179053.0,0.897,0.0,0.114,-2.057,0.193,162.014,0.86,55.0,8,1,2,"['boy band', 'dance pop']",EDM
2842,Block McCloud,0.177,0.591,227747.0,0.967,0.0,0.359,-3.068,0.216,92.605,0.858,58.0,11,1,2,['underground rap'],Rap
2843,Blockhead,0.337042,0.6514,280080.2,0.6325999999999999,0.42954,0.11136,-8.968399999999997,0.0646,128.03500000000005,0.5506,47.2,7,1,10,"['big beat', 'chillhop', 'downtempo', 'electronica', 'ninja', 'nu jazz', 'turntablism']",EDM
2844,Blodwyn Pig,0.2875,0.5325,261446.5,0.5235,0.1271625,0.345,-10.1535,0.04445,78.904,0.408,30.0,3,1,4,"['blues rock', 'british blues', 'jazz rock', 'psychedelic rock']",Jazz
2845,Blonde Redhead,0.5973366666666666,0.6496666666666667,234933.33333333328,0.4063333333333334,0.30871,0.1057666666666666,-10.925,0.0413666666666666,134.0753333333333,0.2657666666666667,49.66666666666666,6,0,6,"['art pop', 'dance-punk', 'indie rock', 'shoegaze']",EDM
2846,Blondie,0.1298779183673469,0.5234761904761903,220300.8231292517,0.7291360544217687,0.0287112517006802,0.1609578231292517,-7.790251700680272,0.0454217687074829,131.56219047619058,0.7187619047619044,36.74829931972789,2,1,147,"['candy pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock']",EDM
2847,Blood Orange,0.1282804615384615,0.7240000000000001,257722.6153846153,0.575,0.1133890769230769,0.2330923076923077,-9.066538461538462,0.0714,127.64269230769229,0.5266923076923077,55.84615384615386,0,1,13,"['alternative r&b', 'art pop', 'chillwave', 'electropop', 'escape room', 'indie soul', 'indietronica', 'metropopolis']",Indie
2848,Blood Red Shoes,0.0273,0.476,176160.0,0.978,0.0,0.166,-3.018,0.172,151.963,0.1369999999999999,47.0,11,0,2,"['alternative dance', 'brighton indie', 'dance-punk', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave']",EDM
2850,"Blood, Sweat & Tears",0.447775,0.4398214285714284,255639.07142857145,0.4887857142857142,0.1254608671428571,0.3137928571428571,-10.83,0.0611821428571428,100.08078571428578,0.4945964285714285,29.85714285714285,7,1,56,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'jazz rock', 'mellow gold', 'psychedelic rock', 'soft rock', 'symphonic rock', 'traditional folk']",Country
2851,BloodPop®,0.018795,0.7020000000000001,204420.0,0.7745,4.135e-06,0.1779,-5.4330000000000025,0.05705,102.471,0.5449999999999999,73.0,8,1,4,['electropop'],Pop
2853,Bloodhound Gang,0.0700515789473684,0.7321578947368422,237394.4210526316,0.7185789473684212,0.1415179921052632,0.1538105263157894,-7.422842105263156,0.073978947368421,133.12326315789468,0.7447368421052633,48.894736842105246,1,1,38,"['alternative metal', 'comic', 'funk metal', 'funk rock', 'nu metal', 'punk', 'rap rock']",Metal
2854,Bloods & Crips,0.17102,0.8458,307704.0,0.7203999999999999,0.0,0.0710399999999999,-7.340999999999997,0.2241199999999999,91.5652,0.7716000000000001,36.2,11,0,10,"['g funk', 'gangster rap', 'west coast rap']",Rap
2856,Blossom Dearie,0.9054237288135591,0.5665593220338979,185540.11864406773,0.1448576271186439,0.0184949922033898,0.1533101694915253,-18.590322033898307,0.0701949152542373,107.03669491525427,0.4037457627118644,25.66101694915255,5,1,118,"['adult standards', 'cool jazz', 'jazz', 'lounge', 'swing', 'vocal jazz']",Jazz
2857,Blouse,0.4629999999999999,0.705,208238.0,0.6809999999999999,0.8390000000000001,0.123,-8.277999999999999,0.0258,114.003,0.7070000000000001,47.0,9,1,2,"['american shoegaze', 'chillwave', 'indie dream pop', 'nu gaze', 'portland indie']",Indie
2858,Blu,0.2265,0.5189999999999999,275460.0,0.706,1.34e-06,0.493,-7.7325,0.2635,140.015,0.7015,53.5,5,1,2,"['cali rap', 'trap']",Rap
2859,Blu Cantrell,0.1743333333333333,0.71,246193.16666666663,0.7558333333333334,0.0,0.3503333333333333,-4.106833333333333,0.0538,90.35399999999998,0.6433333333333333,46.16666666666666,5,0,6,"['hip pop', 'r&b', 'urban contemporary']",Pop
2861,Blue,0.0837666666666666,0.7213333333333333,207991.33333333328,0.6739999999999999,1.4e-05,0.2019333333333333,-4.582666666666666,0.0320666666666666,97.34366666666666,0.7146666666666667,62.66666666666666,5,0,6,"['cali rap', 'trap']",Rap
2862,Blue Boy,0.0441,0.88,424307.0,0.685,0.8759999999999999,0.1169999999999999,-8.557,0.0422,100.863,0.963,54.0,1,1,2,"['appalachian folk', 'bluegrass', 'bluegrass gospel', 'old-time', 'progressive bluegrass', 'traditional country', 'traditional folk', 'yodeling']",Country
2863,Blue Cheer,0.2136750000000001,0.4177500000000001,260575.0,0.53125,0.1493928625,0.15155,-11.828500000000002,0.0466875,119.009875,0.5682499999999999,24.625,2,0,16,"['acid rock', 'blues rock', 'hard rock', 'protopunk', 'psychedelic blues-rock', 'psychedelic rock']",Rock
2864,Blue Foundation,0.5377379999999999,0.5579999999999999,306261.6,0.4516,0.001894,0.1314,-9.4026,0.04592,145.01299999999995,0.3566000000000001,57.6,3,0,5,"['dream pop', 'electronica']",EDM
2866,Blue Ivy,0.3770000000000001,0.507,260770.66666666663,0.4906666666666666,4.34e-05,0.1723333333333333,-9.120333333333331,0.1193333333333333,100.279,0.2404000000000001,58.33333333333334,1,1,3,['pop'],Pop
2867,Blue Jeans,0.2339999999999999,0.5489999999999999,214507.0,0.1969999999999999,0.0922,0.301,-17.897000000000006,0.0318,78.071,0.409,43.0,11,1,2,"['brill building pop', 'british invasion', 'bubblegum pop', 'merseybeat', 'rock-and-roll', 'rockabilly']",Pop
2870,Blue Mitchell,0.61,0.635,338200.0,0.654,0.35,0.103,-8.914,0.0291,114.137,0.755,29.0,0,0,2,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz trumpet', 'soul jazz']",Jazz
2871,Blue Mountain,0.283,0.551,279933.0,0.7759999999999999,0.0757,0.111,-10.605,0.0293,132.957,0.6970000000000001,38.0,9,1,2,"['alternative country', 'roots rock']",Country
2872,Blue Murder,0.081775,0.4245,377846.5,0.7305,8.65e-06,0.3775,-13.079,0.04585,145.40200000000004,0.4195,34.5,10,1,4,"['glam metal', 'hard rock']",Metal
2873,Blue October,0.1696541935483871,0.5070322580645164,267904.22580645164,0.6859354838709678,0.0011482612903225,0.1698967741935483,-7.31383870967742,0.0437,116.448129032258,0.3912580645161292,40.83870967741935,0,1,31,"['neo mellow', 'pop rock', 'post-grunge', 'san marcos tx indie']",Indie
2876,Blue Rodeo,0.2561557142857142,0.5142857142857142,336615.14285714284,0.5902857142857142,0.0089132428571428,0.2023,-7.203428571428572,0.0292571428571428,122.94914285714285,0.4272857142857143,44.85714285714285,4,1,14,"['canadian folk', 'canadian indie', 'canadian rock', 'country rock', 'lilith']",Country
2877,Blue Scholars,0.2225,0.6395000000000001,297140.0,0.78,0.007650795,0.1002,-5.7035,0.1942,79.48100000000002,0.6445000000000001,41.5,6,1,4,"['alternative hip hop', 'conscious hip hop', 'hawaiian hip hop', 'indie pop rap', 'underground rap']",Hip-hop
2878,Blue Stahli,0.000184,0.439,265435.0,0.915,0.000899,0.326,-7.077999999999999,0.0745,91.993,0.34,57.0,2,0,2,"['cyberpunk', 'future rock', 'industrial metal']",Metal
2879,Blue States,0.5660000000000001,0.706,304333.0,0.52,0.857,0.158,-7.496,0.0289999999999999,108.994,0.354,44.0,8,0,2,"['big beat', 'electronica', 'ninja', 'nu jazz', 'trip hop']",EDM
